Index,X Axis,ONOISE,INOISE
135,21.877616239495403,1.9018062184279413E-5,1.2898271334457558E-11
136,22.38721138568327,1.8555246640174136E-5,1.2584979560045452E-11
137,22.9086765276776,1.810367760282963E-5,1.2279313695567171E-11
138,23.442288153199087,1.7663080421430823E-5,1.1981087786033176E-11
139,23.98832919019476,1.723318714602535E-5,1.1690120418636591E-11
140,24.54708915685016,1.681373636263088E-5,1.1406234611624066E-11
141,25.11886431509565,1.6404473032863443E-5,1.1129257705889653E-11
142,25.70395782768848,1.6005148339043404E-5,1.0859021259225079E-11
143,26.302679918953658,1.561551953000696E-5,1.0595360943161061E-11
144,26.915348039268988,1.5235349774506704E-5,1.0338116442336034E-11
145,27.542287033381495,1.4864408014821648E-5,1.0087131356330556E-11
146,28.18382931264436,1.45024688258311E-5,9.842253103906595E-12
147,28.840315031265877,1.4149312276824046E-5,9.603332829592794E-12
148,29.512092266663668,1.3804723797702898E-5,9.37022531255824E-12
149,30.19951720401997,1.346849404710936E-5,9.142788877718508E-12
150,30.902954325135706,1.3140418784473148E-5,8.920885309019147E-12
151,31.62277660168359,1.282029874458472E-5,8.704379764843421E-12
152,32.35936569296262,1.2507939517074144E-5,8.49314069549186E-12
153,33.11311214825889,1.2203151426391417E-5,8.28703976268319E-12
154,33.884415613920034,1.1905749415986155E-5,8.085951761026638E-12
155,34.67368504525293,1.1615552935589825E-5,7.88975454141767E-12
156,35.48133892335731,1.133238583068489E-5,7.698328936309666E-12
157,36.30780547700989,1.1056076235229554E-5,7.511558686815641E-12
158,37.153522909717005,1.0786456465957661E-5,7.329330371595195E-12
159,38.01893963205586,1.052336292034767E-5,7.151533337482796E-12
160,38.9045144994278,1.0266635976570604E-5,6.978059631814752E-12
161,39.81071705534945,1.0016119896620075E-5,6.8088039364131785E-12
162,40.73802778041099,9.771662730144285E-6,6.643663503186388E-12
163,41.68693834703325,9.533116222789964E-6,6.482538091305953E-12
164,42.65795188015897,9.300335725362741E-6,6.325329905921976E-12
165,43.65158322401629,9.073180104839382E-6,6.171943538378588E-12
166,44.668359215096004,8.851511659534095E-6,6.022285907893137E-12
167,45.70881896148718,8.635196034586335E-6,5.876266204662996E-12
168,46.77351412871949,8.424102139793172E-6,5.733795834365122E-12
169,47.8630092322635,8.21810207008157E-6,5.594788364014137E-12
170,48.97788193684428,8.01707102771514E-6,5.459159469145674E-12
171,50.118723362726875,7.820887245673618E-6,5.3268268822924385E-12
172,51.28613839913613,7.629431914434972E-6,5.1977103427213885E-12
173,52.48074602497689,7.44258910871699E-6,5.071731547401038E-12
174,53.70317963702489,7.2602457180222876E-6,4.948814103168762E-12
175,54.954087385762065,7.082291376789E-6,4.8288834800687054E-12
176,56.2341325190345,6.908618398187034E-6,4.711866965831579E-12
177,57.54399373371528,6.739121708354853E-6,4.597693621468356E-12
178,58.88436553555847,6.573698782470818E-6,4.4862942379506025E-12
179,60.255958607435346,6.412249583039781E-6,4.377601293950743E-12
180,61.65950018614778,6.254676498640101E-6,4.271548914616403E-12
181,63.09573444801888,6.10088428556281E-6,4.168072831353321E-12
182,64.56542290346509,5.950780009152697E-6,4.067110342592302E-12
183,66.06934480075913,5.804272988646E-6,3.968600275515938E-12
184,67.60829753919768,5.661274741553828E-6,3.872482948721663E-12
185,69.18309709189315,5.52169893071044E-6,3.778700135798218E-12
186,70.79457843841327,5.385461311979975E-6,3.687195029793085E-12
187,72.44359600749847,5.252479683687623E-6,3.5979122085490655E-12
188,74.1310241300912,5.1226738367214676E-6,3.510797600888794E-12
189,75.85775750291782,4.995965507130508E-6,3.4257984536262775E-12
190,77.6247116628686,4.872278328027435E-6,3.3428632993853717E-12
191,79.43282347242757,4.751537785083283E-6,3.2619419252052164E-12
192,81.28305161640932,4.633671170651645E-6,3.1829853419135947E-12
193,83.17637711026649,4.5186075413472415E-6,3.1059457542491473E-12
194,85.11380382023702,4.406277675283941E-6,3.0307765317143455E-12
195,87.09635899560743,4.29661403079418E-6,2.9574321801411334E-12
196,89.1250938133739,4.1895507066442645E-6,2.8858683139519232E-12
197,91.2010839355903,4.085023402609137E-6,2.8160416290987816E-12
198,93.32543007969842,3.982969381707725E-6,2.747909876664331E-12
199,95.49925860214289,3.883327433073073E-6,2.6814318371080736E-12
200,97.72372209558034,3.7860378362049937E-6,2.6165672951423464E-12
201,99.99999999999925,3.6910423255809566E-6,2.55327701522253E-12
202,102.32929922807465,3.5982840568801093E-6,2.491522717636414E-12
203,104.71285480508917,3.5077075738001723E-6,2.431267055178092E-12
204,107.15193052375983,3.4192587759047016E-6,2.372473590392036E-12
205,109.64781961431767,3.332884887390232E-6,2.3151067733734495E-12
206,112.20184543019549,3.248534426606196E-6,2.2591319201112053E-12
207,114.8153621496874,3.1661571766289562E-6,2.204515191360137E-12
208,117.48975549395205,3.085704156702914E-6,2.151223572029719E-12
209,120.22644346174036,3.007127594394805E-6,2.099224851076455E-12
210,123.0268770812372,2.9303808986053858E-6,2.0484876018877095E-12
211,125.89254117941573,2.8554186336171083E-6,1.9989811631448983E-12
212,128.82495516931237,2.7821964936163707E-6,1.9506756201543184E-12
213,131.82567385563968,2.7106712781689208E-6,1.9035417866341935E-12
214,134.8962882591643,2.640800868606875E-6,1.8575511869467395E-12
215,138.03842646028738,2.5725442049379613E-6,1.8126760387643747E-12
216,141.25375446227432,2.5058612635347855E-6,1.7688892361594511E-12
217,144.5439770745916,2.4407130358072086E-6,1.726164333107128E-12
218,147.91083881681956,2.377061507367958E-6,1.6844755273912894E-12
219,151.35612484361963,2.3148696379272583E-6,1.6437976449036491E-12
220,154.8816618912469,2.2541013418983587E-6,1.6041061243264067E-12
221,158.48931924611006,2.194721469596893E-6,1.565377002189066E-12
222,162.18100973589168,2.1366957895127024E-6,1.5275868982902898E-12
223,165.95869074375472,2.079990970488198E-6,1.4907130014758333E-12
224,169.82436524617302,2.024574565235081E-6,1.4547330557638443E-12
225,173.78008287493608,1.970414994026658E-6,1.4196253468090482E-12
226,177.82794100389077,1.9174815290521023E-6,1.38536868869752E-12
227,181.9700858609968,1.8657442795208753E-6,1.3519424110639508E-12
228,186.20871366628515,1.815174176976338E-6,1.3193263465235226E-12
229,190.54607179632308,1.7657429614408453E-6,1.2875008184107018E-12
230,194.98445997580285,1.717423167851189E-6,1.2564466288174412E-12
231,199.52623149688623,1.6701881130490854E-6,1.2261450469234531E-12
232,204.17379446695116,1.624011882993514E-6,1.1965777976114411E-12
233,208.9296130854021,1.5788693207515324E-6,1.1677270503602905E-12
234,213.79620895022134,1.5347360143895037E-6,1.1395754084094306E-12
235,218.77616239495333,1.4915882856224718E-6,1.1121058981877449E-12
236,223.872113856832,1.449403178219577E-6,1.0853019590005522E-12
237,229.08676527677528,1.4081584472530948E-6,1.059147432968344E-12
238,234.42288153199013,1.3678325479398718E-6,1.0336265552111344E-12
239,239.8832919019469,1.328404625107176E-6,1.0087239442724013E-12
240,245.47089156850083,1.2898545023391755E-6,9.84424592776779E-13
241,251.18864315095573,1.2521626713878097E-6,9.607138583157687E-13
242,257.039578276884,1.2153102815631227E-6,9.375774545559035E-13
243,263.0267991895358,1.1792791288698914E-6,9.150014425639295E-13
244,269.1534803926891,1.1440516451496758E-6,8.929722223436925E-13
245,275.4228703338141,1.1096108868582231E-6,8.714765245795579E-13
246,281.8382931264428,1.0759405237774228E-6,8.505014025813094E-13
247,288.40315031265794,1.043024827125635E-6,8.300342244256206E-13
248,295.1209226666358,1.01084865746826E-6,8.100626652892651E-13
249,301.9951720401988,9.793974520607623E-7,7.905746999694052E-13
250,309.0295432513562,9.486572115642306E-7,7.715585955863731E-13
251,316.227766016835,9.186144864378781E-7,7.530029044644841E-13
252,323.5936569296253,8.892563623260308E-7,7.348964571865418E-13
253,331.13112148258807,8.605704449545031E-7,7.172283558177768E-13
254,338.8441561391994,8.325448442397452E-7,6.99987967295091E-13
255,346.7368504525284,8.051681574648487E-7,6.831649169775539E-13
256,354.81338923357214,7.784294517684274E-7,6.667490823542268E-13
257,363.07805477009794,7.523182456241482E-7,6.50730586905462E-13
258,371.53522909716906,7.268244895563753E-7,6.350997941139205E-13
259,380.1893963205576,7.019385458050387E-7,6.198473016216554E-13
260,389.0451449942769,6.776511671807319E-7,6.049639355297563E-13
261,398.10717055349346,6.539534750451299E-7,5.904407448368732E-13
262,407.3802778041088,6.308369364424732E-7,5.762689960135063E-13
263,416.8693834703314,6.082933402982087E-7,5.624401677085322E-13
264,426.57951880158856,5.863147730447425E-7,5.489459455848211E-13
265,436.5158322401618,5.648935934271837E-7,5.35778217280767E-13
266,446.6835921509588,5.44022406814795E-7,5.229290674947297E-13
267,457.08818961487066,5.236940389664843E-7,5.103907731891987E-13
268,467.73514128719364,5.039015095146713E-7,4.981557989120037E-13
269,478.6300923226337,4.846380050980509E-7,4.862167922315298E-13
270,489.77881936844136,4.658968525399827E-7,4.745665792832228E-13
271,501.18723362726735,4.4767149205277936E-7,4.63198160424661E-13
272,512.8613839913597,4.2995545066273613E-7,4.5210470599653543E-13
273,524.8074602497674,4.1274231613995627E-7,4.412795521869574E-13
274,537.0317963702473,3.9602571147964706E-7,4.3071619699656847E-13
275,549.540873857619,3.797992701888647E-7,4.2040829630199173E-13
276,562.3413251903434,3.6405661260893536E-7,4.1034966001522337E-13
277,575.4399373371512,3.487913233641872E-7,4.0053424833662445E-13
278,588.843655355583,3.339969301729043E-7,3.909561680992232E-13
279,602.5595860743516,3.196668842138186E-7,3.816096692021036E-13
280,616.5950018614758,3.0579454215053575E-7,3.724891411307022E-13
281,630.9573444801866,2.9237315001528043E-7,3.6358910956189305E-13
282,645.6542290346488,2.7939582903805813E-7,3.5490423305179294E-13
283,660.693448007589,2.6685556356401875E-7,3.464292998042643E-13
284,676.0829753919746,2.5474519115059817E-7,3.3815922451814685E-13
285,691.8309709189291,2.4305739484900625E-7,3.3008904531130095E-13
286,707.9457843841303,2.317846978154845E-7,3.222139207195837E-13
287,724.4359600749822,2.209194601612011E-7,3.145291267689217E-13
288,741.3102413009095,2.104538781163966E-7,3.07030054118742E-13
289,758.5775750291755,2.0037998540896905E-7,2.997122052749057E-13
290,776.2471166286832,1.9068965682443098E-7,2.9257119187063067E-13
291,794.3282347242729,1.8137461386992316E-7,2.8560273201353534E-13
292,812.8305161640905,1.7242643240826783E-7,2.788026476973709E-13
293,831.763771102662,1.638365521360276E-7,2.7216686227675337E-13
294,851.138038202367,1.55596287795681E-7,2.6569139800339825E-13
295,870.9635899560709,1.4769684188398027E-7,2.5937237362235285E-13
296,891.2509381337356,1.4012931875214806E-7,2.5320600202676103E-13
297,912.0108393558996,1.3288473986854806E-7,2.471885879697338E-13
298,933.2543007969806,1.2595406005720198E-7,2.413165258319305E-13
299,954.9925860214252,1.1932818451819162E-7,2.355862974434927E-13
300,977.2372209557997,1.1299798642989399E-7,2.299944699590097E-13
301,999.9999999999887,1.0695432493258444E-7,2.245376937842193E-13
302,1023.2929922807425,1.0118806329418845E-7,2.1921270055317714E-13
303,1047.1285480508875,9.569008709741967E-8,2.1401630115465257E-13
304,1071.5193052375942,9.045132224169868E-8,2.089453838066122E-13
305,1096.4781961431725,8.54627526169793E-8,2.0399691217748092E-13
306,1122.0184543019504,8.071543729171743E-8,1.9916792355327347E-13
307,1148.1536214968694,7.62005270788021E-8,1.9445552704919464E-13
308,1174.8975549395159,7.190928035709118E-8,1.8985690186484755E-13
309,1202.2644346173988,6.783307804876371E-8,1.8536929558187375E-13
310,1230.2687708123674,6.396343765897269E-8,1.809900225030162E-13
311,1258.9254117941528,6.029202630537737E-8,1.7671646203162504E-13
312,1288.249551693119,5.6810672685175056E-8,1.725460570905747E-13
313,1318.2567385563918,5.351137793375945E-8,1.6847631257965213E-13
314,1348.962882591638,5.038632535562376E-8,1.645047938705131E-13
315,1380.3842646028688,4.7427889005413375E-8,1.6062912533818257E-13
316,1412.5375446227376,4.462864112878431E-8,1.5684698892835786E-13
317,1445.4397707459104,4.198135847238043E-8,1.5315612275951882E-13
318,1479.1083881681898,3.9479027481012E-8,1.4955431975908838E-13
319,1513.56124843619,3.711484842160976E-8,1.4603942633269924E-13
320,1548.8166189124627,3.4882238469248336E-8,1.4260934106590065E-13
321,1584.8931924610943,3.277483379950946E-8,1.3926201345739926E-13
322,1621.8100973589103,3.0786490746550156E-8,1.3599544268315337E-13
323,1659.5869074375403,2.8911286075186028E-8,1.3280767639046086E-13
324,1698.2436524617235,2.71435164318836E-8,1.2969680952143078E-13
325,1737.8008287493542,2.547769703407022E-8,1.2666098316506756E-13
326,1778.279410038901,2.390855966100716E-8,1.2369838343721225E-13
327,1819.7008586099612,2.2431050009882492E-8,1.208072403877914E-13
328,1862.0871366628446,2.104032447994001E-8,1.179858269345967E-13
329,1905.4607179632237,1.973174644646844E-8,1.152324578229749E-13
330,1949.8445997580213,1.8500882085842217E-8,1.1254548861087912E-13
331,1995.262314968855,1.73434958085682E-8,1.0992331467850041E-13
332,2041.7379446695043,1.6255545357844938E-8,1.0736437026207039E-13
333,2089.296130854014,1.523317662575806E-8,1.0486712751106922E-13
334,2137.962089502206,1.4272718237547914E-8,1.0243009556842774E-13
335,2187.7616239495255,1.3370675951254603E-8,1.0005181967301601E-13
336,2238.721138568312,1.2523726916349499E-8,9.773088028401616E-14
337,2290.867652767745,1.1728713831824161E-8,9.546589222651905E-14
338,2344.2288153198933,1.0982639040674367E-8,9.325550385792341E-14
339,2398.832919019461,1.0282658595084511E-8,9.109839625459241E-14
340,2454.7089156849997,9.62607632257254E-9,8.899328241823831E-14
341,2511.886431509549,9.010337920642967E-9,8.69389065016538E-14
342,2570.395782768832,8.433025104674298E-9,8.493404305321463E-14
343,2630.267991895349,7.891849830274654E-9,8.29774962797501E-14
344,2691.5348039268824,7.384648609335998E-9,8.106809932731953E-14
345,2754.228703338132,6.909376936129257E-9,7.920471357948983E-14
346,2818.382931264419,6.464103837001429E-9,7.738622797262223E-14
347,2884.03150312657,6.047006555896431E-9,7.561155832782613E-14
348,2951.2092266663485,5.6563653850890936E-9,7.387964669912038E-14
349,3019.9517204019785,5.290558648949406E-9,7.218946073744774E-14
350,3090.2954325135515,4.948057846910159E-9,7.053999307012692E-14
351,3162.2776601683395,4.627422959975985E-9,6.893026069537812E-14
352,3235.9365692962415,4.327297924124435E-9,6.735930439156113E-14
353,3311.3112148258692,4.046406272174601E-9,6.582618814073852E-14
354,3388.4415613919823,3.7835469450456825E-9,6.432999856629061E-14
355,3467.3685045252723,3.5375902720235635E-9,6.286984438413313E-14
356,3548.1338923357093,3.3074741189641748E-9,6.144485586728726E-14
357,3630.780547700967,3.092200202491621E-9,6.00541843234513E-14
358,3715.352290971678,2.8908305676853355E-9,5.869700158525199E-14
359,3801.8939632055635,2.702484226113494E-9,5.73724995128847E-14
360,3890.451449942756,2.5263339506735036E-9,5.607988950881551E-14
361,3981.0717055349214,2.3616032232998225E-9,5.4818402044265305E-14
362,4073.802778041075,2.2075633312169865E-9,5.3587286197210485E-14
363,4168.6938347033,2.0635306072872937E-9,5.238580920157738E-14
364,4265.795188015872,1.928863809683611E-9,5.121325600738278E-14
365,4365.158322401603,1.802961636090595E-9,5.006892885156928E-14
366,4466.835921509573,1.6852603674673819E-9,4.8952146839239154E-14
367,4570.881896148691,1.5752316364023477E-9,4.786224553505848E-14
368,4677.351412871921,1.4723803150509402E-9,4.679857656458162E-14
369,4786.300923226321,1.3762425176666412E-9,4.576050722524953E-14
370,4897.788193684399,1.2863837127972798E-9,4.47474201068279E-14
371,5011.872336272658,1.2023969402544607E-9,4.375871272105296E-14
372,5128.6138399135825,1.1239011280694635E-9,4.2793797140278336E-14
373,5248.074602497658,1.0505395047582905E-9,4.185209964486987E-14
374,5370.317963702458,9.819781023078785E-10,4.093306037917574E-14
375,5495.408738576175,9.179043454391669E-10,4.0036133015827555E-14
376,5623.413251903418,8.580257228374765E-10,3.916078442820472E-14
377,5754.399373371494,8.020685361748519E-10,3.830649437082234E-14
378,5888.436553555813,7.497767228941296E-10,3.7472755167488795E-14
379,6025.5958607434995,7.009107488859371E-10,3.6659071407033126E-14
380,6165.950018614741,6.552465673219756E-10,3.5864959646401835E-14
381,6309.57344480185,6.125746400715134E-10,3.508994812094682E-14
382,6456.5422903464705,5.726990182773342E-10,3.4333576461775026E-14
383,6606.934480075874,5.354364788154147E-10,3.3595395419924524E-14
384,6760.829753919729,5.006157135081937E-10,3.287496659723363E-14
385,6918.309709189274,4.680765681082994E-10,3.217186218375542E-14
386,7079.4578438412855,4.376693282136457E-10,3.1485664701517094E-14
387,7244.3596007498045,4.0925404940851303E-10,3.0815966754506337E-14
388,7413.102413009076,3.8269992906064437E-10,3.016237078472595E-14
389,7585.775750291737,3.578847173400166E-10,2.952448883414614E-14
390,7762.471166286814,3.346941651387131E-10,2.890194231244547E-14
391,7943.282347242709,3.130215067065924E-10,2.829436177036857E-14
392,8128.305161640883,2.927669749232205E-10,2.7701386678596277E-14
393,8317.637711026598,2.738373472441251E-10,2.7122665211968738E-14
394,8511.38038202365,2.561455204653246E-10,2.6557854038927254E-14
395,8709.635899560688,2.396101125518499E-10,2.6006618116081445E-14
396,8912.509381337335,2.2415508987480642E-10,2.546863048774702E-14
397,9120.108393558974,2.0970941829678856E-10,2.4943572090336024E-14
398,9332.543007969784,1.9620673663143475E-10,2.4431131561506385E-14
399,9549.92586021423,1.8358505108973173E-10,2.3931005053920824E-14
400,9772.372209557974,1.7178644940692783E-10,2.3442896053521702E-14
401,9999.999999999862,1.607568334183057E-10,2.2966515202227316E-14
402,10232.929922807401,1.5044566892757525E-10,2.2501580124896966E-14
403,10471.28548050885,1.408057517768864E-10,2.204781526051926E-14
404,10715.193052375915,1.31792989097162E-10,2.1604951697467692E-14
405,10964.781961431696,1.2336619477437973E-10,2.117272701276884E-14
406,11220.184543019477,1.1548689822974493E-10,2.0750885115245957E-14
407,11481.536214968668,1.0811916566416984E-10,2.033917609248177E-14
408,11748.975549395132,1.012294329704777E-10,1.9937356061472047E-14
409,12022.644346173962,9.478634956558029E-11,1.9545187022916884E-14
410,12302.687708123643,8.876063244199196E-11,1.916243671902453E-14
411,12589.254117941495,8.312492977945214E-11,1.878887849477641E-14
412,12882.49551693116,7.785369350101779E-11,1.842429116254413E-14
413,13182.567385563885,7.292306019514854E-11,1.8068458869983756E-14
414,13489.628825916345,6.83107398612772E-11,1.772117097114353E-14
415,13803.84264602865,6.399591197227287E-11,1.7382221900687058E-14
416,14125.37544622734,5.99591283775652E-11,1.7051411051158468E-14
417,14454.397707459066,5.6182222601570975E-11,1.6728542653231443E-14
418,14791.08388168186,5.2648225120931133E-11,1.6413425658851237E-14
419,15135.612484361862,4.9341284229644595E-11,1.6105873627217984E-14
420,15488.16618912459,4.6246592127066296E-11,1.580570461351996E-14
421,15848.931924610904,4.335031588678582E-11,1.5512741060371185E-14
422,16218.100973589064,4.063953298648089E-11,1.522680969187512E-14
423,16595.869074375365,3.810217109919955E-11,1.4947741410263104E-14
424,16982.436524617195,3.5726951866659914E-11,1.4675371195023437E-14
425,17378.0082874935,3.350333839221345E-11,1.4409538004486006E-14
426,17782.79410038897,3.142148620894244E-11,1.4150084679785702E-14
427,18197.008586099568,2.947219749373253E-11,1.3896857851159583E-14
428,18620.871366628402,2.7646878313675645E-11,1.3649707846498282E-14
429,19054.607179632192,2.5937498704267713E-11,1.3408488602141673E-14
430,19498.445997580166,2.433655539272968E-11,1.3173057575805547E-14
431,19952.6231496885,2.2837036991531255E-11,1.2943275661639829E-14
432,20417.37944669499,2.143239149890684E-11,1.2719007107338163E-14
433,20892.961308540085,2.011649595355531E-11,1.2500119433253525E-14
434,21379.620895022003,1.8883628101152315E-11,1.2286483353479278E-14
435,21877.616239495197,1.7728439939219742E-11,1.2077972698845951E-14
436,22387.21138568306,1.6645933016072475E-11,1.1874464341776286E-14
437,22908.676527677384,1.563143536753919E-11,1.1675838122968293E-14
438,23442.288153198864,1.4680579982712843E-11,1.148197677985876E-14
439,23988.329190194538,1.3789284697524199E-11,1.129276587681359E-14
440,24547.08915684993,1.295373342121985E-11,1.1108093737019933E-14
441,25118.86431509542,1.217035860738388E-11,1.0927851376027925E-14
442,25703.957827688246,1.1435824886770907E-11,1.0751932436899692E-14
443,26302.679918953418,1.074701378493493E-11,1.0580233126943744E-14
444,26915.34803926875,1.0101009452496718E-11,1.0412652155974238E-14
445,27542.287033381243,9.495085340797256E-12,1.0249090676073647E-14
446,28183.829312644106,8.926691760186215E-12,1.0089452222824212E-14
447,28840.315031265614,8.393444262222045E-12,9.933642657951168E-15
